Id,Predicted
9284,chinese
9285,american (traditional)
9286,american (traditional)
9287,italian
9288,american (traditional)
9289,mexican
9290,chinese
9291,italian
9292,chinese
9293,chinese
9294,chinese
9295,mexican
9296,american (traditional)
9297,mexican
9298,italian
9299,italian
9300,chinese
9301,mexican
9302,mexican
9303,chinese
9304,chinese
9305,italian
9306,chinese
9307,american (traditional)
9308,american (traditional)
9309,mexican
9310,mexican
9311,mexican
9312,american (traditional)
9313,chinese
9314,american (traditional)
9315,american (traditional)
9316,italian
9317,japanese
9318,american (traditional)
9319,chinese
9320,chinese
9321,japanese
9322,mexican
9323,chinese
9324,mexican
9325,american (traditional)
9326,american (traditional)
9327,chinese
9328,american (traditional)
9329,american (traditional)
9330,american (traditional)
9331,chinese
9332,mexican
9333,american (traditional)
9334,american (traditional)
9335,italian
9336,chinese
9337,italian
9338,italian
9339,chinese
9340,american (traditional)
9341,chinese
9342,chinese
9343,italian
9344,american (traditional)
9345,mexican
9346,american (traditional)
9347,chinese
9348,mexican
9349,american (traditional)
9350,mexican
9351,american (traditional)
9352,american (traditional)
9353,italian
9354,mexican
9355,american (traditional)
9356,american (traditional)
9357,japanese
9358,chinese
9359,chinese
9360,italian
9361,italian
9362,mexican
9363,japanese
9364,american (traditional)
9365,chinese
9366,american (traditional)
9367,american (traditional)
9368,american (traditional)
9369,american (traditional)
9370,american (traditional)
9371,mexican
9372,mexican
9373,american (traditional)
9374,italian
9375,american (traditional)
9376,american (traditional)
9377,chinese
9378,italian
9379,japanese
9380,american (traditional)
9381,chinese
9382,mexican
9383,chinese
9384,italian
9385,japanese
9386,american (traditional)
9387,japanese
9388,mexican
9389,mexican
9390,american (traditional)
9391,american (traditional)
9392,italian
9393,mexican
9394,american (traditional)
9395,mexican
9396,japanese
9397,mexican
9398,american (traditional)
9399,mexican
9400,chinese
9401,mexican
9402,japanese
9403,american (traditional)
9404,italian
9405,american (traditional)
9406,chinese
9407,chinese
9408,chinese
9409,american (traditional)
9410,japanese
9411,mexican
9412,chinese
9413,mexican
9414,italian
9415,american (traditional)
9416,american (traditional)
9417,italian
9418,american (traditional)
9419,chinese
9420,chinese
9421,italian
9422,chinese
9423,american (traditional)
9424,mexican
9425,american (traditional)
9426,american (traditional)
9427,mexican
9428,chinese
9429,american (traditional)
9430,american (traditional)
9431,italian
9432,italian
9433,american (traditional)
9434,american (traditional)
9435,american (traditional)
9436,italian
9437,american (traditional)
9438,mexican
9439,american (traditional)
9440,american (traditional)
9441,mexican
9442,italian
9443,american (traditional)
9444,mexican
9445,mexican
9446,mexican
9447,american (traditional)
9448,american (traditional)
9449,italian
9450,mexican
9451,chinese
9452,chinese
9453,chinese
9454,chinese
9455,italian
9456,american (traditional)
9457,american (traditional)
9458,chinese
9459,mediterranean
9460,italian
9461,italian
9462,mexican
9463,american (traditional)
9464,italian
9465,italian
9466,chinese
9467,mexican
9468,american (traditional)
9469,chinese
9470,mexican
9471,mexican
9472,mexican
9473,american (traditional)
9474,chinese
9475,italian
9476,italian
9477,italian
9478,mediterranean
9479,mexican
9480,mexican
9481,american (traditional)
9482,chinese
9483,american (traditional)
9484,american (traditional)
9485,chinese
9486,chinese
9487,japanese
9488,mediterranean
9489,american (traditional)
9490,american (traditional)
9491,italian
9492,american (traditional)
9493,american (traditional)
9494,american (traditional)
9495,american (traditional)
9496,chinese
9497,american (traditional)
9498,american (traditional)
9499,italian
9500,japanese
9501,american (traditional)
9502,chinese
9503,italian
9504,chinese
9505,american (traditional)
9506,chinese
9507,italian
9508,chinese
9509,american (traditional)
9510,mexican
9511,italian
9512,american (traditional)
9513,chinese
9514,american (traditional)
9515,italian
9516,japanese
9517,italian
9518,chinese
9519,chinese
9520,chinese
9521,chinese
9522,american (traditional)
9523,chinese
9524,american (traditional)
9525,mexican
9526,chinese
9527,mexican
9528,chinese
9529,mexican
9530,chinese
9531,mexican
9532,italian
9533,american (traditional)
9534,chinese
9535,chinese
9536,american (traditional)
9537,italian
9538,american (traditional)
9539,italian
9540,american (traditional)
9541,american (traditional)
9542,american (traditional)
9543,american (traditional)
9544,american (traditional)
9545,american (traditional)
9546,american (traditional)
9547,italian
9548,italian
9549,mexican
9550,chinese
9551,chinese
9552,japanese
9553,mexican
9554,italian
9555,american (traditional)
9556,american (traditional)
9557,mexican
9558,american (traditional)
9559,american (traditional)
9560,italian
9561,chinese
9562,italian
9563,american (traditional)
9564,mexican
9565,american (traditional)
9566,italian
9567,mexican
9568,american (traditional)
9569,chinese
9570,mexican
9571,mexican
9572,chinese
9573,mexican
9574,japanese
9575,italian
9576,italian
9577,mexican
9578,japanese
9579,chinese
9580,japanese
9581,chinese
9582,american (traditional)
9583,american (traditional)
9584,italian
9585,italian
9586,chinese
9587,mexican
9588,italian
9589,chinese
9590,chinese
9591,mexican
9592,american (traditional)
9593,mexican
9594,mexican
9595,chinese
9596,mexican
9597,american (traditional)
9598,american (traditional)
9599,italian
9600,american (traditional)
9601,american (traditional)
9602,mexican
9603,italian
9604,chinese
9605,mexican
9606,italian
9607,mexican
9608,italian
9609,american (traditional)
9610,italian
9611,italian
9612,chinese
9613,mexican
9614,italian
9615,american (traditional)
9616,chinese
9617,italian
9618,italian
9619,mexican
9620,american (traditional)
9621,italian
9622,italian
9623,mexican
9624,japanese
9625,chinese
9626,chinese
9627,american (traditional)
9628,american (traditional)
9629,italian
9630,mexican
9631,american (traditional)
9632,mexican
9633,chinese
9634,italian
9635,italian
9636,american (traditional)
9637,chinese
9638,italian
9639,american (traditional)
9640,japanese
9641,japanese
9642,american (traditional)
9643,italian
9644,american (traditional)
9645,japanese
9646,chinese
9647,italian
9648,mexican
9649,mexican
9650,american (traditional)
9651,american (traditional)
9652,mexican
9653,chinese
9654,chinese
9655,chinese
9656,chinese
9657,mexican
9658,chinese
9659,mexican
9660,american (traditional)
9661,italian
9662,american (new)
9663,italian
9664,italian
9665,american (traditional)
9666,american (traditional)
9667,chinese
9668,american (traditional)
9669,american (traditional)
9670,american (traditional)
9671,italian
9672,american (traditional)
9673,chinese
9674,american (traditional)
9675,mexican
9676,italian
9677,chinese
9678,chinese
9679,american (traditional)
9680,american (traditional)
9681,italian
9682,mexican
9683,italian
9684,italian
9685,chinese
9686,american (traditional)
9687,japanese
9688,american (traditional)
9689,american (traditional)
9690,american (traditional)
9691,american (traditional)
9692,chinese
9693,italian
9694,mexican
9695,chinese
9696,american (traditional)
9697,italian
9698,american (traditional)
9699,mexican
9700,american (traditional)
9701,italian
9702,mexican
9703,chinese
9704,japanese
9705,american (traditional)
9706,chinese
9707,american (traditional)
9708,japanese
9709,chinese
9710,chinese
9711,chinese
9712,american (traditional)
9713,chinese
9714,chinese
9715,canadian (new)
9716,chinese
9717,american (traditional)
9718,chinese
9719,japanese
9720,japanese
9721,italian
9722,american (traditional)
9723,chinese
9724,mexican
9725,japanese
9726,american (traditional)
9727,american (traditional)
9728,chinese
9729,american (traditional)
9730,american (traditional)
9731,italian
9732,american (traditional)
9733,chinese
9734,chinese
9735,american (traditional)
9736,american (traditional)
9737,italian
9738,american (traditional)
9739,japanese
9740,american (traditional)
9741,mexican
9742,italian
9743,chinese
9744,chinese
9745,american (traditional)
9746,italian
9747,italian
9748,american (traditional)
9749,chinese
9750,american (traditional)
9751,american (traditional)
9752,american (traditional)
9753,italian
9754,american (traditional)
9755,italian
9756,american (traditional)
9757,mexican
9758,american (traditional)
9759,italian
9760,italian
9761,japanese
9762,american (traditional)
9763,american (traditional)
9764,chinese
9765,japanese
9766,mexican
9767,italian
9768,mexican
9769,american (traditional)
9770,mexican
9771,american (traditional)
9772,chinese
9773,italian
9774,american (traditional)
9775,italian
9776,american (traditional)
9777,american (traditional)
9778,chinese
9779,american (traditional)
9780,mexican
9781,chinese
9782,american (traditional)
9783,chinese
9784,american (traditional)
9785,italian
9786,american (traditional)
9787,chinese
9788,mexican
9789,italian
9790,italian
9791,american (traditional)
9792,american (traditional)
9793,chinese
9794,american (traditional)
9795,american (traditional)
9796,italian
9797,italian
9798,american (traditional)
9799,italian
9800,italian
9801,italian
9802,chinese
9803,japanese
9804,mexican
9805,italian
9806,american (traditional)
9807,italian
9808,american (traditional)
9809,american (traditional)
9810,japanese
9811,japanese
9812,american (traditional)
9813,chinese
9814,chinese
9815,mediterranean
9816,american (traditional)
9817,italian
9818,american (traditional)
9819,chinese
9820,italian
9821,italian
9822,american (traditional)
9823,italian
9824,american (traditional)
9825,mexican
9826,american (traditional)
9827,mexican
9828,american (traditional)
9829,chinese
9830,american (traditional)
9831,italian
9832,chinese
9833,american (traditional)
9834,american (traditional)
9835,mexican
9836,mexican
9837,mexican
9838,american (traditional)
9839,american (traditional)
9840,chinese
9841,mexican
9842,mediterranean
9843,mexican
9844,american (traditional)
9845,japanese
9846,italian
9847,american (traditional)
9848,american (traditional)
9849,chinese
9850,italian
9851,chinese
9852,japanese
9853,italian
9854,chinese
9855,chinese
9856,american (traditional)
9857,american (traditional)
9858,chinese
9859,american (traditional)
9860,american (traditional)
9861,italian
9862,italian
9863,chinese
9864,american (traditional)
9865,italian
9866,american (traditional)
9867,chinese
9868,italian
9869,chinese
9870,american (traditional)
9871,american (traditional)
9872,american (traditional)
9873,mexican
9874,japanese
9875,chinese
9876,japanese
9877,american (traditional)
9878,italian
9879,american (traditional)
9880,mexican
9881,mexican
9882,mexican
9883,italian
9884,american (traditional)
9885,chinese
9886,italian
9887,chinese
9888,american (traditional)
9889,american (traditional)
9890,chinese
9891,japanese
9892,mexican
9893,american (traditional)
9894,italian
9895,american (traditional)
9896,american (traditional)
9897,italian
9898,italian
9899,american (traditional)
9900,mexican
9901,chinese
9902,american (traditional)
9903,italian
9904,chinese
9905,mexican
9906,chinese
9907,american (traditional)
9908,italian
9909,american (traditional)
9910,american (traditional)
9911,american (traditional)
9912,chinese
9913,italian
9914,american (traditional)
9915,chinese
9916,american (traditional)
9917,japanese
9918,italian
9919,american (traditional)
9920,american (traditional)
9921,american (traditional)
9922,italian
9923,american (traditional)
9924,chinese
9925,italian
9926,chinese
9927,japanese
9928,mexican
9929,italian
9930,mexican
9931,american (traditional)
9932,american (traditional)
9933,chinese
9934,japanese
9935,japanese
9936,american (traditional)
9937,mexican
9938,canadian (new)
9939,american (traditional)
9940,american (traditional)
9941,american (traditional)
9942,chinese
9943,american (traditional)
9944,chinese
9945,mexican
9946,american (traditional)
9947,chinese
9948,italian
9949,chinese
9950,japanese
